model,char,n_tokens,first_token,is_single,is_unk
Chinese-BERT,悯,1,悯,1,0
Chinese-BERT,悱,1,悱,1,0
Chinese-BERT,悲,1,悲,1,0
Chinese-BERT,悴,1,悴,1,0
Chinese-BERT,悵,1,悵,1,0
Chinese-BERT,悶,1,悶,1,0
Chinese-BERT,悸,1,悸,1,0
Chinese-BERT,悻,1,悻,1,0
Chinese-BERT,悼,1,悼,1,0
Chinese-BERT,悽,1,悽,1,0
Chinese-BERT,情,1,情,1,0
Chinese-BERT,惆,1,惆,1,0
Chinese-BERT,惇,1,惇,1,0
Chinese-BERT,惊,1,惊,1,0
Chinese-BERT,惋,1,惋,1,0
Chinese-BERT,惑,1,惑,1,0
Chinese-BERT,惕,1,惕,1,0
Chinese-BERT,惘,1,惘,1,0
Chinese-BERT,惚,1,惚,1,0
Chinese-BERT,惜,1,惜,1,0
Chinese-BERT,惟,1,惟,1,0
Chinese-BERT,惠,1,惠,1,0
Chinese-BERT,惡,1,惡,1,0
Chinese-BERT,惦,1,惦,1,0
Chinese-BERT,惧,1,惧,1,0
Chinese-BERT,惨,1,惨,1,0
Chinese-BERT,惩,1,惩,1,0
Chinese-BERT,惫,1,惫,1,0
Chinese-BERT,惬,1,惬,1,0
Chinese-BERT,惭,1,惭,1,0
Chinese-BERT,惮,1,惮,1,0
Chinese-BERT,惯,1,惯,1,0
Chinese-BERT,惰,1,惰,1,0
Chinese-BERT,惱,1,惱,1,0
Chinese-BERT,想,1,想,1,0
Chinese-BERT,惴,1,惴,1,0
Chinese-BERT,惶,1,惶,1,0
Chinese-BERT,惹,1,惹,1,0
Chinese-BERT,惺,1,惺,1,0
Chinese-BERT,愁,1,愁,1,0
Chinese-BERT,愆,1,愆,1,0
Chinese-BERT,愈,1,愈,1,0
Chinese-BERT,愉,1,愉,1,0
Chinese-BERT,愍,1,愍,1,0
Chinese-BERT,意,1,意,1,0
Chinese-BERT,愕,1,愕,1,0
Chinese-BERT,愚,1,愚,1,0
Chinese-BERT,愛,1,愛,1,0
Chinese-BERT,愜,1,愜,1,0
Chinese-BERT,感,1,感,1,0
Chinese-BERT,愣,1,愣,1,0
Chinese-BERT,愤,1,愤,1,0
Chinese-BERT,愧,1,愧,1,0
Chinese-BERT,愫,1,愫,1,0
Chinese-BERT,愷,1,愷,1,0
Chinese-BERT,愿,1,愿,1,0
Chinese-BERT,慄,1,慄,1,0
Chinese-BERT,慈,1,慈,1,0
Chinese-BERT,態,1,態,1,0
Chinese-BERT,慌,1,慌,1,0
Chinese-BERT,慎,1,慎,1,0
Chinese-BERT,慑,1,慑,1,0
Chinese-BERT,慕,1,慕,1,0
Chinese-BERT,慘,1,慘,1,0
Chinese-BERT,慚,1,慚,1,0
Chinese-BERT,慟,1,慟,1,0
Chinese-BERT,慢,1,慢,1,0
Chinese-BERT,慣,1,慣,1,0
Chinese-BERT,慧,1,慧,1,0
Chinese-BERT,慨,1,慨,1,0
Chinese-BERT,慫,1,慫,1,0
Chinese-BERT,慮,1,慮,1,0
Chinese-BERT,慰,1,慰,1,0
Chinese-BERT,慳,1,慳,1,0
Chinese-BERT,慵,1,慵,1,0
Chinese-BERT,慶,1,慶,1,0
Chinese-BERT,慷,1,慷,1,0
Chinese-BERT,慾,1,慾,1,0
Chinese-BERT,憂,1,憂,1,0
Chinese-BERT,憊,1,憊,1,0
Chinese-BERT,憋,1,憋,1,0
Chinese-BERT,憎,1,憎,1,0
Chinese-BERT,憐,1,憐,1,0
Chinese-BERT,憑,1,憑,1,0
Chinese-BERT,憔,1,憔,1,0
Chinese-BERT,憚,1,憚,1,0
Chinese-BERT,憤,1,憤,1,0
Chinese-BERT,憧,1,憧,1,0
Chinese-BERT,憨,1,憨,1,0
Chinese-BERT,憩,1,憩,1,0
Chinese-BERT,憫,1,憫,1,0
Chinese-BERT,憬,1,憬,1,0
Chinese-BERT,憲,1,憲,1,0
Chinese-BERT,憶,1,憶,1,0
Chinese-BERT,憾,1,憾,1,0
Chinese-BERT,懂,1,懂,1,0
Chinese-BERT,懇,1,懇,1,0
Chinese-BERT,懈,1,懈,1,0
Chinese-BERT,應,1,應,1,0
Chinese-BERT,懊,1,懊,1,0
Chinese-BERT,懋,1,懋,1,0
Chinese-BERT,懑,1,懑,1,0
Chinese-BERT,懒,1,懒,1,0
Chinese-BERT,懦,1,懦,1,0
Chinese-BERT,懲,1,懲,1,0
Chinese-BERT,懵,1,懵,1,0
Chinese-BERT,懶,1,懶,1,0
Chinese-BERT,懷,1,懷,1,0
Chinese-BERT,懸,1,懸,1,0
Chinese-BERT,懺,1,懺,1,0
Chinese-BERT,懼,1,懼,1,0
Chinese-BERT,懾,1,懾,1,0
Chinese-BERT,懿,1,懿,1,0
Chinese-BERT,戀,1,戀,1,0
Chinese-BERT,戈,1,戈,1,0
Chinese-BERT,戊,1,戊,1,0
Chinese-BERT,戌,1,戌,1,0
Chinese-BERT,戍,1,戍,1,0
Chinese-BERT,戎,1,戎,1,0
Chinese-BERT,戏,1,戏,1,0
Chinese-BERT,成,1,成,1,0
Chinese-BERT,我,1,我,1,0
Chinese-BERT,戒,1,戒,1,0
Chinese-BERT,戕,1,戕,1,0
Chinese-BERT,或,1,或,1,0
Chinese-BERT,战,1,战,1,0
Chinese-BERT,戚,1,戚,1,0
Chinese-BERT,戛,1,戛,1,0
Chinese-BERT,戟,1,戟,1,0
Chinese-BERT,戡,1,戡,1,0
Chinese-BERT,戦,1,戦,1,0
Chinese-BERT,截,1,截,1,0
Chinese-BERT,戬,1,戬,1,0
Chinese-BERT,戮,1,戮,1,0
Chinese-BERT,戰,1,戰,1,0
Chinese-BERT,戲,1,戲,1,0
Chinese-BERT,戳,1,戳,1,0
Chinese-BERT,戴,1,戴,1,0
Chinese-BERT,手,1,手,1,0
Chinese-BERT,才,1,才,1,0
Chinese-BERT,扎,1,扎,1,0
Chinese-BERT,扑,1,扑,1,0
Chinese-BERT,扒,1,扒,1,0
Chinese-BERT,打,1,打,1,0
Chinese-BERT,扔,1,扔,1,0
Chinese-BERT,払,1,払,1,0
Chinese-BERT,托,1,托,1,0
Chinese-BERT,扛,1,扛,1,0
Chinese-BERT,扣,1,扣,1,0
Chinese-BERT,扦,1,扦,1,0
Chinese-BERT,执,1,执,1,0
Chinese-BERT,扩,1,扩,1,0
Chinese-BERT,扪,1,扪,1,0
Chinese-BERT,扫,1,扫,1,0
Chinese-BERT,扬,1,扬,1,0
Chinese-BERT,扭,1,扭,1,0
Chinese-BERT,扮,1,扮,1,0
Chinese-BERT,扯,1,扯,1,0
Chinese-BERT,扰,1,扰,1,0
Chinese-BERT,扱,1,扱,1,0
Chinese-BERT,扳,1,扳,1,0
Chinese-BERT,扶,1,扶,1,0
Chinese-BERT,批,1,批,1,0
Chinese-BERT,扼,1,扼,1,0
Chinese-BERT,找,1,找,1,0
Chinese-BERT,承,1,承,1,0
Chinese-BERT,技,1,技,1,0
Chinese-BERT,抄,1,抄,1,0
Chinese-BERT,抉,1,抉,1,0
Chinese-BERT,把,1,把,1,0
Chinese-BERT,抑,1,抑,1,0
Chinese-BERT,抒,1,抒,1,0
Chinese-BERT,抓,1,抓,1,0
Chinese-BERT,投,1,投,1,0
Chinese-BERT,抖,1,抖,1,0
Chinese-BERT,抗,1,抗,1,0
Chinese-BERT,折,1,折,1,0
Chinese-BERT,抚,1,抚,1,0
Chinese-BERT,抛,1,抛,1,0
Chinese-BERT,抜,1,抜,1,0
Chinese-BERT,択,1,択,1,0
Chinese-BERT,抟,1,抟,1,0
Chinese-BERT,抠,1,抠,1,0
Chinese-BERT,抡,1,抡,1,0
Chinese-BERT,抢,1,抢,1,0
Chinese-BERT,护,1,护,1,0
Chinese-BERT,报,1,报,1,0
Chinese-BERT,抨,1,抨,1,0
Chinese-BERT,披,1,披,1,0
Chinese-BERT,抬,1,抬,1,0
Chinese-BERT,抱,1,抱,1,0
Chinese-BERT,抵,1,抵,1,0
Chinese-BERT,抹,1,抹,1,0
Chinese-BERT,押,1,押,1,0
Chinese-BERT,抽,1,抽,1,0
Chinese-BERT,抿,1,抿,1,0
Chinese-BERT,拂,1,拂,1,0
Chinese-BERT,拄,1,拄,1,0
Chinese-BERT,担,1,担,1,0
Chinese-BERT,拆,1,拆,1,0
Chinese-BERT,拇,1,拇,1,0
Chinese-BERT,拈,1,拈,1,0
Chinese-BERT,拉,1,拉,1,0
Chinese-BERT,拋,1,拋,1,0
Chinese-BERT,拌,1,拌,1,0
Chinese-BERT,拍,1,拍,1,0
Chinese-BERT,拎,1,拎,1,0
Chinese-BERT,拐,1,拐,1,0
Chinese-BERT,拒,1,拒,1,0
Chinese-BERT,拓,1,拓,1,0
Chinese-BERT,拔,1,拔,1,0
Chinese-BERT,拖,1,拖,1,0
Chinese-BERT,拗,1,拗,1,0
Chinese-BERT,拘,1,拘,1,0
Chinese-BERT,拙,1,拙,1,0
Chinese-BERT,拚,1,拚,1,0
Chinese-BERT,招,1,招,1,0
Chinese-BERT,拜,1,拜,1,0
Chinese-BERT,拟,1,拟,1,0
Chinese-BERT,拡,1,拡,1,0
Chinese-BERT,拢,1,拢,1,0
Chinese-BERT,拣,1,拣,1,0
Chinese-BERT,拥,1,拥,1,0
Chinese-BERT,拦,1,拦,1,0
Chinese-BERT,拧,1,拧,1,0
Chinese-BERT,拨,1,拨,1,0
Chinese-BERT,择,1,择,1,0
Chinese-BERT,括,1,括,1,0
Chinese-BERT,拭,1,拭,1,0
Chinese-BERT,拮,1,拮,1,0
Chinese-BERT,拯,1,拯,1,0
Chinese-BERT,拱,1,拱,1,0
Chinese-BERT,拳,1,拳,1,0
Chinese-BERT,拴,1,拴,1,0
Chinese-BERT,拷,1,拷,1,0
Chinese-BERT,拼,1,拼,1,0
Chinese-BERT,拽,1,拽,1,0
Chinese-BERT,拾,1,拾,1,0
Chinese-BERT,拿,1,拿,1,0
Chinese-BERT,持,1,持,1,0
Chinese-BERT,挂,1,挂,1,0
Chinese-BERT,指,1,指,1,0
Chinese-BERT,挈,1,挈,1,0
Chinese-BERT,按,1,按,1,0
Chinese-BERT,挎,1,挎,1,0
Chinese-BERT,挑,1,挑,1,0
Chinese-BERT,挖,1,挖,1,0
Chinese-BERT,挙,1,挙,1,0
Chinese-BERT,挚,1,挚,1,0
Chinese-BERT,挛,1,挛,1,0
Chinese-BERT,挝,1,挝,1,0
Chinese-BERT,挞,1,挞,1,0
Chinese-BERT,挟,1,挟,1,0
Chinese-BERT,挠,1,挠,1,0
Chinese-BERT,挡,1,挡,1,0
Chinese-BERT,挣,1,挣,1,0
Chinese-BERT,挤,1,挤,1,0
Chinese-BERT,挥,1,挥,1,0
Chinese-BERT,挨,1,挨,1,0
Chinese-BERT,挪,1,挪,1,0
Chinese-BERT,挫,1,挫,1,0
Chinese-BERT,振,1,振,1,0
Chinese-BERT,挲,1,挲,1,0
Chinese-BERT,挹,1,挹,1,0
Chinese-BERT,挺,1,挺,1,0
Chinese-BERT,挽,1,挽,1,0
Chinese-BERT,挾,1,挾,1,0
Chinese-BERT,捂,1,捂,1,0
Chinese-BERT,捅,1,捅,1,0
Chinese-BERT,捆,1,捆,1,0
Chinese-BERT,捉,1,捉,1,0
Chinese-BERT,捋,1,捋,1,0
Chinese-BERT,捌,1,捌,1,0
Chinese-BERT,捍,1,捍,1,0
Chinese-BERT,捎,1,捎,1,0
Chinese-BERT,捏,1,捏,1,0
Chinese-BERT,捐,1,捐,1,0
Chinese-BERT,捕,1,捕,1,0
Chinese-BERT,捞,1,捞,1,0
Chinese-BERT,损,1,损,1,0
Chinese-BERT,捡,1,捡,1,0
Chinese-BERT,换,1,换,1,0
Chinese-BERT,捣,1,捣,1,0
Chinese-BERT,捧,1,捧,1,0
Chinese-BERT,捨,1,捨,1,0
Chinese-BERT,捩,1,捩,1,0
Chinese-BERT,据,1,据,1,0
Chinese-BERT,捱,1,捱,1,0
Chinese-BERT,捲,1,捲,1,0
Chinese-BERT,捶,1,捶,1,0
Chinese-BERT,捷,1,捷,1,0
Chinese-BERT,捺,1,捺,1,0
Chinese-BERT,捻,1,捻,1,0
Chinese-BERT,掀,1,掀,1,0
Chinese-BERT,掂,1,掂,1,0
Chinese-BERT,掃,1,掃,1,0
Chinese-BERT,掇,1,掇,1,0
Chinese-BERT,授,1,授,1,0
Chinese-BERT,掉,1,掉,1,0
Chinese-BERT,掌,1,掌,1,0
Chinese-BERT,掏,1,掏,1,0
Chinese-BERT,掐,1,掐,1,0
Chinese-BERT,排,1,排,1,0
Chinese-BERT,掖,1,掖,1,0
Chinese-BERT,掘,1,掘,1,0
Chinese-BERT,掙,1,掙,1,0
Chinese-BERT,掛,1,掛,1,0
Chinese-BERT,掠,1,掠,1,0
Chinese-BERT,採,1,採,1,0
Chinese-BERT,探,1,探,1,0
Chinese-BERT,掣,1,掣,1,0
Chinese-BERT,接,1,接,1,0
Chinese-BERT,控,1,控,1,0
Chinese-BERT,推,1,推,1,0
Chinese-BERT,掩,1,掩,1,0
Chinese-BERT,措,1,措,1,0
Chinese-BERT,掬,1,掬,1,0
Chinese-BERT,掰,1,掰,1,0
Chinese-BERT,掲,1,掲,1,0
Chinese-BERT,掳,1,掳,1,0
Chinese-BERT,掴,1,掴,1,0
Chinese-BERT,掷,1,掷,1,0
Chinese-BERT,掸,1,掸,1,0
Chinese-BERT,掺,1,掺,1,0
Chinese-BERT,揀,1,揀,1,0
Chinese-BERT,揃,1,揃,1,0
Chinese-BERT,揄,1,揄,1,0
Chinese-BERT,揆,1,揆,1,0
Chinese-BERT,揉,1,揉,1,0
Chinese-BERT,揍,1,揍,1,0
Chinese-BERT,描,1,描,1,0
Chinese-BERT,提,1,提,1,0
Chinese-BERT,插,1,插,1,0
Chinese-BERT,揖,1,揖,1,0
Chinese-BERT,揚,1,揚,1,0
Chinese-BERT,換,1,換,1,0
Chinese-BERT,握,1,握,1,0
Chinese-BERT,揣,1,揣,1,0
Chinese-BERT,揩,1,揩,1,0
Chinese-BERT,揪,1,揪,1,0
Chinese-BERT,揭,1,揭,1,0
Chinese-BERT,揮,1,揮,1,0
Chinese-BERT,援,1,援,1,0
Chinese-BERT,揶,1,揶,1,0
Chinese-BERT,揸,1,揸,1,0
Chinese-BERT,揹,1,揹,1,0
Chinese-BERT,揽,1,揽,1,0
Chinese-BERT,搀,1,搀,1,0
Chinese-BERT,搁,1,搁,1,0
Chinese-BERT,搂,1,搂,1,0
Chinese-BERT,搅,1,搅,1,0
Chinese-BERT,損,1,損,1,0
Chinese-BERT,搏,1,搏,1,0
Chinese-BERT,搐,1,搐,1,0
Chinese-BERT,搓,1,搓,1,0
Chinese-BERT,搔,1,搔,1,0
Chinese-BERT,搖,1,搖,1,0
Chinese-BERT,搗,1,搗,1,0
Chinese-BERT,搜,1,搜,1,0
Chinese-BERT,搞,1,搞,1,0
Chinese-BERT,搡,1,搡,1,0
Chinese-BERT,搪,1,搪,1,0
Chinese-BERT,搬,1,搬,1,0
Chinese-BERT,搭,1,搭,1,0
Chinese-BERT,搵,1,搵,1,0
Chinese-BERT,搶,1,搶,1,0
Chinese-BERT,携,1,携,1,0
Chinese-BERT,搽,1,搽,1,0
Chinese-BERT,摀,1,摀,1,0
Chinese-BERT,摁,1,摁,1,0
Chinese-BERT,摄,1,摄,1,0
Chinese-BERT,摆,1,摆,1,0
Chinese-BERT,摇,1,摇,1,0
Chinese-BERT,摈,1,摈,1,0
Chinese-BERT,摊,1,摊,1,0
Chinese-BERT,摒,1,摒,1,0
Chinese-BERT,摔,1,摔,1,0
Chinese-BERT,摘,1,摘,1,0
Chinese-BERT,摞,1,摞,1,0
Chinese-BERT,摟,1,摟,1,0
Chinese-BERT,摧,1,摧,1,0
Chinese-BERT,摩,1,摩,1,0
Chinese-BERT,摯,1,摯,1,0
Chinese-BERT,摳,1,摳,1,0
Chinese-BERT,摸,1,摸,1,0
Chinese-BERT,摹,1,摹,1,0
Chinese-BERT,摺,1,摺,1,0
Chinese-BERT,摻,1,摻,1,0
Chinese-BERT,撂,1,撂,1,0
Chinese-BERT,撃,1,撃,1,0
Chinese-BERT,撅,1,撅,1,0
Chinese-BERT,撇,1,撇,1,0
Chinese-BERT,撈,1,撈,1,0
Chinese-BERT,撐,1,撐,1,0
Chinese-BERT,撑,1,撑,1,0
Chinese-BERT,撒,1,撒,1,0
Chinese-BERT,撓,1,撓,1,0
Chinese-BERT,撕,1,撕,1,0
Chinese-BERT,撚,1,撚,1,0
Chinese-BERT,撞,1,撞,1,0
Chinese-BERT,撤,1,撤,1,0
Chinese-BERT,撥,1,撥,1,0
Chinese-BERT,撩,1,撩,1,0
Chinese-BERT,撫,1,撫,1,0
Chinese-BERT,撬,1,撬,1,0
Chinese-BERT,播,1,播,1,0
Chinese-BERT,撮,1,撮,1,0
Chinese-BERT,撰,1,撰,1,0
Chinese-BERT,撲,1,撲,1,0
Chinese-BERT,撵,1,撵,1,0
Chinese-BERT,撷,1,撷,1,0
Chinese-BERT,撸,1,撸,1,0
Chinese-BERT,撻,1,撻,1,0
Chinese-BERT,撼,1,撼,1,0
Chinese-BERT,撿,1,撿,1,0
Chinese-BERT,擀,1,擀,1,0
Chinese-BERT,擁,1,擁,1,0
Chinese-BERT,擂,1,擂,1,0
Chinese-BERT,擄,1,擄,1,0
Chinese-BERT,擅,1,擅,1,0
Chinese-BERT,擇,1,擇,1,0
Chinese-BERT,擊,1,擊,1,0
Chinese-BERT,擋,1,擋,1,0
Chinese-BERT,操,1,操,1,0
Chinese-BERT,擎,1,擎,1,0
Chinese-BERT,擒,1,擒,1,0
Chinese-BERT,擔,1,擔,1,0
Chinese-BERT,擘,1,擘,1,0
Chinese-BERT,據,1,據,1,0
Chinese-BERT,擞,1,擞,1,0
Chinese-BERT,擠,1,擠,1,0
Chinese-BERT,擡,1,擡,1,0
Chinese-BERT,擢,1,擢,1,0
Chinese-BERT,擦,1,擦,1,0
Chinese-BERT,擬,1,擬,1,0
Chinese-BERT,擰,1,擰,1,0
Chinese-BERT,擱,1,擱,1,0
Chinese-BERT,擲,1,擲,1,0
Chinese-BERT,擴,1,擴,1,0
Chinese-BERT,擷,1,擷,1,0
Chinese-BERT,擺,1,擺,1,0
Chinese-BERT,擼,1,擼,1,0
Chinese-BERT,擾,1,擾,1,0
Chinese-BERT,攀,1,攀,1,0
Chinese-BERT,攏,1,攏,1,0
Chinese-BERT,攒,1,攒,1,0
Chinese-BERT,攔,1,攔,1,0
Chinese-BERT,攘,1,攘,1,0
Chinese-BERT,攙,1,攙,1,0
Chinese-BERT,攜,1,攜,1,0
Chinese-BERT,攝,1,攝,1,0
Chinese-BERT,攞,1,攞,1,0
Chinese-BERT,攢,1,攢,1,0
Chinese-BERT,攣,1,攣,1,0
Chinese-BERT,攤,1,攤,1,0
Chinese-BERT,攥,1,攥,1,0
Chinese-BERT,攪,1,攪,1,0
Chinese-BERT,攫,1,攫,1,0
Chinese-BERT,攬,1,攬,1,0
Chinese-BERT,啟,1,啟,1,0
Chinese-BERT,收,1,收,1,0
Chinese-BERT,攸,1,攸,1,0
Chinese-BERT,改,1,改,1,0
Chinese-BERT,攻,1,攻,1,0
Chinese-BERT,放,1,放,1,0
Chinese-BERT,政,1,政,1,0
Chinese-BERT,故,1,故,1,0
Chinese-BERT,效,1,效,1,0
Chinese-BERT,敌,1,敌,1,0
Chinese-BERT,敍,1,敍,1,0
Chinese-BERT,敎,1,敎,1,0
Chinese-BERT,敏,1,敏,1,0
Chinese-BERT,救,1,救,1,0
Chinese-BERT,敕,1,敕,1,0
Chinese-BERT,敖,1,敖,1,0
Chinese-BERT,敗,1,敗,1,0
Chinese-BERT,敘,1,敘,1,0
Chinese-BERT,教,1,教,1,0
Chinese-BERT,敛,1,敛,1,0
Chinese-BERT,敝,1,敝,1,0
Chinese-BERT,敞,1,敞,1,0
Chinese-BERT,敢,1,敢,1,0
Chinese-BERT,散,1,散,1,0
Chinese-BERT,敦,1,敦,1,0
Chinese-BERT,敬,1,敬,1,0
Chinese-BERT,数,1,数,1,0
Chinese-BERT,敲,1,敲,1,0
Chinese-BERT,整,1,整,1,0
Chinese-BERT,敵,1,敵,1,0
Chinese-BERT,敷,1,敷,1,0
Chinese-BERT,數,1,數,1,0
Chinese-BERT,斂,1,斂,1,0
Chinese-BERT,斃,1,斃,1,0
Chinese-BERT,日,1,日,1,0
Chinese-BERT,旦,1,旦,1,0
Chinese-BERT,旧,1,旧,1,0
Chinese-BERT,旨,1,旨,1,0
Chinese-BERT,早,1,早,1,0
Chinese-BERT,旬,1,旬,1,0
Chinese-BERT,旭,1,旭,1,0
Chinese-BERT,旮,1,旮,1,0
Chinese-BERT,旱,1,旱,1,0
Chinese-BERT,时,1,时,1,0
Chinese-BERT,旷,1,旷,1,0
Chinese-BERT,旺,1,旺,1,0
Chinese-BERT,旻,1,旻,1,0
Chinese-BERT,昀,1,昀,1,0
Chinese-BERT,昂,1,昂,1,0
Chinese-BERT,昆,1,昆,1,0
Chinese-BERT,昇,1,昇,1,0
Chinese-BERT,昉,1,昉,1,0
Chinese-BERT,昊,1,昊,1,0
Chinese-BERT,昌,1,昌,1,0
Chinese-BERT,明,1,明,1,0
Chinese-BERT,昏,1,昏,1,0
Chinese-BERT,易,1,易,1,0
Chinese-BERT,昔,1,昔,1,0
Chinese-BERT,昕,1,昕,1,0
Chinese-BERT,昙,1,昙,1,0
Chinese-BERT,星,1,星,1,0
Chinese-BERT,映,1,映,1,0
Chinese-BERT,春,1,春,1,0
Chinese-BERT,昧,1,昧,1,0
Chinese-BERT,昨,1,昨,1,0
Chinese-BERT,昭,1,昭,1,0
Chinese-BERT,是,1,是,1,0
Chinese-BERT,昱,1,昱,1,0
Chinese-BERT,昴,1,昴,1,0
Chinese-BERT,昵,1,昵,1,0
Chinese-BERT,昶,1,昶,1,0
Chinese-BERT,昼,1,昼,1,0
Chinese-BERT,显,1,显,1,0
Chinese-BERT,晁,1,晁,1,0
Chinese-BERT,時,1,時,1,0
Chinese-BERT,晃,1,晃,1,0
Chinese-BERT,晉,1,晉,1,0
Chinese-BERT,晋,1,晋,1,0
Chinese-BERT,晌,1,晌,1,0
Chinese-BERT,晏,1,晏,1,0
Chinese-BERT,晒,1,晒,1,0
Chinese-BERT,晓,1,晓,1,0
Chinese-BERT,晔,1,晔,1,0
Chinese-BERT,晕,1,晕,1,0
Chinese-BERT,晖,1,晖,1,0
Chinese-BERT,晗,1,晗,1,0
Chinese-BERT,晚,1,晚,1,0
Chinese-BERT,晝,1,晝,1,0
Chinese-BERT,晞,1,晞,1,0
Chinese-BERT,晟,1,晟,1,0
Chinese-BERT,晤,1,晤,1,0
Chinese-BERT,晦,1,晦,1,0
Chinese-BERT,晨,1,晨,1,0
Chinese-BERT,晩,1,晩,1,0
Chinese-BERT,普,1,普,1,0
Chinese-BERT,景,1,景,1,0
Chinese-BERT,晰,1,晰,1,0
Chinese-BERT,晴,1,晴,1,0
Chinese-BERT,晶,1,晶,1,0
Chinese-BERT,晷,1,晷,1,0
Chinese-BERT,智,1,智,1,0
Chinese-BERT,晾,1,晾,1,0
Chinese-BERT,暂,1,暂,1,0
Chinese-BERT,暄,1,暄,1,0
Chinese-BERT,暇,1,暇,1,0
Chinese-BERT,暈,1,暈,1,0
Chinese-BERT,暉,1,暉,1,0
Chinese-BERT,暌,1,暌,1,0
Chinese-BERT,暐,1,暐,1,0
Chinese-BERT,暑,1,暑,1,0
Chinese-BERT,暖,1,暖,1,0
Chinese-BERT,暗,1,暗,1,0
Chinese-BERT,暝,1,暝,1,0
Chinese-BERT,暢,1,暢,1,0
Chinese-BERT,暧,1,暧,1,0
Chinese-BERT,暨,1,暨,1,0
Chinese-BERT,暫,1,暫,1,0
Chinese-BERT,暮,1,暮,1,0
Chinese-BERT,暱,1,暱,1,0
Chinese-BERT,暴,1,暴,1,0
Chinese-BERT,暸,1,暸,1,0
Chinese-BERT,暹,1,暹,1,0
Chinese-BERT,曄,1,曄,1,0
Chinese-BERT,曆,1,曆,1,0
Chinese-BERT,曇,1,曇,1,0
Chinese-BERT,曉,1,曉,1,0
Chinese-BERT,曖,1,曖,1,0
Chinese-BERT,曙,1,曙,1,0
Chinese-BERT,曜,1,曜,1,0
Chinese-BERT,曝,1,曝,1,0
Chinese-BERT,曠,1,曠,1,0
Chinese-BERT,曦,1,曦,1,0
Chinese-BERT,曬,1,曬,1,0
Chinese-BERT,木,1,木,1,0
Chinese-BERT,未,1,未,1,0
Chinese-BERT,末,1,末,1,0
Chinese-BERT,本,1,本,1,0
Chinese-BERT,札,1,札,1,0
Chinese-BERT,朮,1,朮,1,0
Chinese-BERT,术,1,术,1,0
Chinese-BERT,朱,1,朱,1,0
Chinese-BERT,朴,1,朴,1,0
Chinese-BERT,朵,1,朵,1,0
Chinese-BERT,机,1,机,1,0
Chinese-BERT,朽,1,朽,1,0
Chinese-BERT,杀,1,杀,1,0
Chinese-BERT,杂,1,杂,1,0
Chinese-BERT,权,1,权,1,0
Chinese-BERT,杆,1,杆,1,0
Chinese-BERT,杈,1,杈,1,0
Chinese-BERT,杉,1,杉,1,0
Chinese-BERT,李,1,李,1,0
Chinese-BERT,杏,1,杏,1,0
Chinese-BERT,材,1,材,1,0
Chinese-BERT,村,1,村,1,0
Chinese-BERT,杓,1,杓,1,0
Chinese-BERT,杖,1,杖,1,0
Chinese-BERT,杜,1,杜,1,0
Chinese-BERT,杞,1,杞,1,0
Chinese-BERT,束,1,束,1,0
Chinese-BERT,杠,1,杠,1,0
Chinese-BERT,条,1,条,1,0
Chinese-BERT,来,1,来,1,0
Chinese-BERT,杨,1,杨,1,0
Chinese-BERT,杭,1,杭,1,0
Chinese-BERT,杯,1,杯,1,0
Chinese-BERT,杰,1,杰,1,0
Chinese-BERT,東,1,東,1,0
Chinese-BERT,杳,1,杳,1,0
Chinese-BERT,杵,1,杵,1,0
Chinese-BERT,杷,1,杷,1,0
Chinese-BERT,杼,1,杼,1,0
Chinese-BERT,松,1,松,1,0
Chinese-BERT,板,1,板,1,0
Chinese-BERT,极,1,极,1,0
Chinese-BERT,构,1,构,1,0
Chinese-BERT,枇,1,枇,1,0
Chinese-BERT,枉,1,枉,1,0
Chinese-BERT,枋,1,枋,1,0
Chinese-BERT,析,1,析,1,0
Chinese-BERT,枕,1,枕,1,0
Chinese-BERT,林,1,林,1,0
Chinese-BERT,枚,1,枚,1,0
Chinese-BERT,果,1,果,1,0
Chinese-BERT,枝,1,枝,1,0
Chinese-BERT,枢,1,枢,1,0
Chinese-BERT,枣,1,枣,1,0
Chinese-BERT,枪,1,枪,1,0
Chinese-BERT,枫,1,枫,1,0
Chinese-BERT,枭,1,枭,1,0
Chinese-BERT,枯,1,枯,1,0
Chinese-BERT,枰,1,枰,1,0
Chinese-BERT,枱,1,枱,1,0
Chinese-BERT,枳,1,枳,1,0
Chinese-BERT,架,1,架,1,0
Chinese-BERT,枷,1,枷,1,0
Chinese-BERT,枸,1,枸,1,0
Chinese-BERT,柄,1,柄,1,0
Chinese-BERT,柏,1,柏,1,0
Chinese-BERT,某,1,某,1,0
Chinese-BERT,柑,1,柑,1,0
Chinese-BERT,柒,1,柒,1,0
Chinese-BERT,染,1,染,1,0
Chinese-BERT,柔,1,柔,1,0
Chinese-BERT,柘,1,柘,1,0
Chinese-BERT,柚,1,柚,1,0
Chinese-BERT,柜,1,柜,1,0
Chinese-BERT,柞,1,柞,1,0
Chinese-BERT,柠,1,柠,1,0
Chinese-BERT,柢,1,柢,1,0
Chinese-BERT,查,1,查,1,0
Chinese-BERT,柩,1,柩,1,0
Chinese-BERT,柬,1,柬,1,0
Chinese-BERT,柯,1,柯,1,0
Chinese-BERT,柱,1,柱,1,0
Chinese-BERT,柳,1,柳,1,0
Chinese-BERT,柴,1,柴,1,0
